1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtFinSF1,BsmtUnfSF,GarageArea,GrLivArea,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,SalePrice,HouseAge,RemodAge,GarageAge,TotalSF,AboveGradeSF,IsRemodeled,Has2ndFlr,HasPorch,HasDeck,KitchenQual_enc,BsmtExposure_enc,BsmtFinType1_enc,GarageFinish_enc
6.984716320118266,0.0,3.0,336,748,484,2,2,2,0,0,5,6,1084,134000,42,42,42.0,46.51881339845203,2,0,0,1,0,2,2,6,2
7.310550158534422,636.0,1.0,1441,55,612,4,3,3,0,1,8,8,1496,316600,42,16,42.0,60.23288138550239,4,1,1,0,1,3,5,7,4
7.108244139731541,698.0,4.0,0,570,487,4,2,4,1,2,6,7,570,170000,57,33,57.0,49.8998997994986,4,1,1,0,0,3,2,2,3
6.598509028614515,0.0,2.0,0,648,440,2,0,0,0,0,8,6,648,116000,105,75,35.0,37.17526059088221,1,1,0,0,0,2,2,2,1
7.440733707389261,0.0,3.0,1218,486,772,3,3,4,2,1,5,8,1704,306000,18,17,17.0,58.378078077305695,3,1,0,0,0,3,2,7,1
6.7580945044277305,0.0,1.0,262,599,539,2,3,2,0,0,5,4,861,82500,85,75,64.0,41.49698784249286,2,1,0,0,0,2,2,5,1
6.947937068614969,702.0,3.0,384,143,539,3,3,3,4,0,6,6,702,175000,57,57,57.0,49.44694126030446,3,0,1,0,0,2,2,6,2
6.180016653652572,504.0,3.0,321,162,280,2,0,0,1,0,6,6,483,106000,55,55,38.0,38.34057902536163,2,0,1,0,0,2,2,4,2
7.106606137727303,0.0,2.0,684,515,632,3,1,2,1,1,5,7,1199,194000,19,19,19.0,49.18333050943175,3,0,0,0,0,3,4,7,3
7.2456550675945355,0.0,2.0,0,1258,648,3,0,1,0,0,5,7,1258,194201,19,18,19.0,51.57518783291051,3,1,0,0,0,3,4,2,4
6.742880635791903,0.0,3.0,662,186,420,2,0,0,2,0,5,6,848,155900,21,21,21.0,41.182520563948,2,0,0,0,0,3,3,7,3
6.897704943128636,0.0,3.0,746,244,480,2,2,1,0,1,5,5,990,138000,31,30,25.0,44.49719092257398,2,1,0,0,0,2,2,6,2
7.213031659834869,0.0,2.0,719,300,312,3,3,4,1,0,7,6,1019,177000,66,19,66.0,48.744230427815765,3,1,0,0,0,4,4,6,3
7.336285660021297,0.0,3.0,2,1515,532,3,2,2,2,0,5,7,1517,214000,21,21,21.0,55.24490926773253,3,0,0,0,0,3,2,7,3
6.81783057145415,0.0,2.0,298,572,576,2,2,1,0,0,5,5,870,148000,29,29,27.0,42.23742416388575,2,0,0,0,0,2,4,7,2
6.841615476477592,316.0,3.0,0,504,576,3,1,3,0,0,8,5,504,127000,117,34,39.0,41.90465367951393,3,1,1,0,1,2,2,2,2
6.910750787961936,0.0,3.0,819,184,588,2,1,0,0,0,6,6,1003,142500,41,41,41.0,44.78839135311738,2,0,0,0,0,2,4,7,1
6.4457198193855785,0.0,1.0,509,121,286,1,0,0,0,0,4,4,630,80000,55,55,55.0,35.4964786985977,1,0,0,0,0,2,4,7,2
7.037027614686276,0.0,3.0,507,81,264,2,2,2,0,0,8,6,588,145000,67,67,67.0,41.54515615568198,2,0,0,0,0,2,4,7,1
6.754604099487962,858.0,4.0,319,539,490,3,2,2,3,2,6,6,858,171000,63,63,63.0,50.73460357586329,3,0,1,0,0,2,2,4,4
6.639875833826536,600.0,2.0,471,294,440,3,0,0,4,1,5,5,765,122500,54,54,54.0,46.151923036857305,3,0,1,0,0,2,2,6,2
7.199678345691172,0.0,3.0,504,525,294,3,1,2,0,0,6,5,1029,139000,67,60,67.0,48.662100242385755,3,1,0,0,0,2,2,3,2
7.113142108707088,0.0,2.0,767,461,472,3,0,0,0,3,5,8,1228,189000,37,36,37.0,49.558046773455466,3,1,0,0,1,3,3,7,4
6.656726524178391,0.0,2.0,403,212,924,2,1,2,0,0,6,5,740,120500,85,70,59.0,38.961519477556315,2,1,0,0,0,2,2,6,1
6.946975992135418,0.0,3.0,616,424,0,2,2,1,1,0,5,5,1040,124000,47,47,0.0,45.60701700396552,2,0,0,0,0,2,2,4,1
6.854354502255021,980.0,5.0,0,686,0,4,1,2,0,0,8,5,686,160000,109,30,0.0,51.12729212465687,4,1,1,0,0,2,3,2,1
7.198931240688173,1296.0,6.0,500,748,968,4,3,3,4,0,5,5,1248,200000,56,56,56.0,62.30569797378086,4,0,1,0,0,2,2,3,1
7.1316985104669115,0.0,3.0,553,698,461,3,2,3,4,3,6,6,1251,160000,61,61,61.0,50.0199960015992,3,0,0,0,0,2,2,1,1
7.297091005160418,677.0,3.0,904,536,736,4,2,2,2,4,5,9,1440,313000,25,25,25.0,59.941638282582836,4,0,1,0,0,4,3,7,4
7.488293515159428,0.0,3.0,0,1753,748,3,4,2,2,4,5,8,1753,275000,24,23,24.0,59.49789912257407,3,1,0,0,0,3,5,1,3
6.761572768804055,0.0,2.0,41,823,0,2,2,0,0,0,3,3,864,67000,111,75,0.0,41.569219381653056,2,1,0,0,0,2,2,5,1
7.01571242048723,0.0,3.0,646,468,576,2,3,2,0,2,5,5,1114,159000,21,21,21.0,47.20169488482379,2,0,0,0,0,3,2,7,2
7.409741954080923,0.0,2.0,1196,298,499,3,1,0,0,1,5,8,1494,251000,25,25,25.0,56.089214649520635,3,0,0,0,0,4,4,7,3
6.946975992135418,0.0,2.0,0,0,400,2,2,1,0,0,4,3,0,92900,75,75,38.0,32.2490309931942,2,0,0,0,0,2,1,1,2
6.664409020350408,0.0,2.0,784,0,0,2,1,1,0,0,6,5,784,109500,101,75,0.0,39.59797974644666,2,1,0,0,0,3,2,6,1
7.518607216815252,0.0,0.0,1810,32,894,4,4,2,0,2,5,9,1842,385000,44,38,44.0,60.69596362197407,4,1,0,0,0,3,5,7,4
7.289610521451167,915.0,3.0,187,111,596,4,4,2,1,4,5,6,1021,129000,60,46,60.0,58.31809324729333,4,1,1,0,0,2,2,3,2
7.252053951852814,0.0,3.0,822,564,544,3,3,3,2,0,5,7,1386,82500,48,48,48.0,52.88667128870941,3,0,0,0,0,2,2,6,4
7.347943823148687,1177.0,4.0,28,0,576,4,2,3,2,2,5,7,1502,301000,39,38,38.0,65.05382386916237,4,1,1,0,0,3,5,3,1
7.412160334945205,0.0,3.0,24,1632,826,3,2,3,0,4,5,8,1656,249700,19,19,19.0,57.54997827975264,3,0,0,0,0,3,4,7,1
6.4457198193855785,0.0,1.0,495,135,0,1,0,0,0,0,7,4,630,81000,53,53,0.0,35.4964786985977,1,0,0,0,0,2,4,6,1
7.294377299288821,0.0,3.0,1036,336,588,3,3,2,2,1,5,7,1372,187500,45,45,45.0,53.32916650389353,3,0,0,0,0,2,4,7,2
7.238496840894365,0.0,2.0,0,1392,576,3,3,4,2,0,3,6,1392,110000,57,57,57.0,52.76362383309168,3,0,0,0,0,2,2,2,3
6.90875477931522,634.0,2.0,0,485,255,3,1,1,0,0,8,6,485,117000,115,22,75.0,46.04345773288535,3,1,1,0,0,3,2,2,2
6.761572768804055,0.0,3.0,360,504,288,2,2,4,0,0,7,5,864,128500,53,53,53.0,41.569219381653056,2,0,0,0,0,2,3,4,3
7.317212408359839,0.0,2.0,16,1346,440,3,0,0,1,0,5,7,1362,213490,20,20,20.0,53.55371135598354,3,0,0,0,0,3,5,7,1
6.913737350659685,1040.0,3.0,866,132,871,4,2,3,3,1,5,7,998,284000,22,21,22.0,55.17245689653489,4,1,1,0,0,3,2,7,3
7.282073658093465,482.0,3.0,0,1406,504,4,2,4,0,3,5,8,1406,230500,25,25,25.0,57.810033731178535,4,0,1,0,1,3,2,2,3
7.543273346705446,0.0,2.0,247,557,578,4,4,4,0,0,6,6,1517,190000,59,23,59.0,58.35237784358063,4,1,0,0,0,3,2,1,4
7.119635638017636,0.0,3.0,465,447,288,3,1,2,0,0,7,5,912,135000,64,31,64.0,46.34652090502587,3,1,0,0,0,2,2,5,2
7.222566018822171,0.0,3.0,0,1090,479,3,2,3,2,0,5,7,1090,152000,49,49,49.0,49.59838707054898,3,0,0,0,0,2,2,2,3
6.946975992135418,0.0,2.0,0,0,400,2,2,2,4,0,4,3,0,87500,76,75,76.0,32.2490309931942,2,1,0,0,0,2,1,1,2
6.354370040797351,560.0,3.0,350,0,576,2,1,1,0,0,9,7,560,155000,89,18,54.0,41.1703777004778,2,1,1,0,0,3,2,6,3
6.761572768804055,0.0,3.0,432,432,0,2,2,2,0,0,5,4,864,115000,54,54,0.0,41.569219381653056,2,0,0,0,0,2,2,6,1
7.002155954403621,0.0,3.0,0,1099,352,2,2,2,0,0,6,5,1099,144000,30,19,26.0,46.88283267892417,2,1,0,0,0,3,2,2,2
6.88653164253051,871.0,3.0,595,378,467,4,4,2,0,2,6,7,973,248000,31,31,31.0,53.131911315140925,4,0,1,0,0,3,2,7,4
6.715383386334681,587.0,4.0,0,780,280,3,1,1,0,0,6,6,780,132500,86,75,86.0,46.8187996428785,3,1,1,0,0,2,2,2,2
6.79794041297493,896.0,4.0,0,896,0,3,2,1,0,1,5,5,896,136000,51,51,0.0,51.84592558726288,3,0,1,0,0,2,2,2,1
6.725033642166843,0.0,2.0,415,418,326,2,1,3,0,0,7,5,833,117000,71,25,70.0,40.8166632639171,2,1,0,0,0,3,2,4,2
7.049254841255837,0.0,3.0,0,0,0,2,1,2,0,0,5,4,0,82000,70,70,0.0,33.94112549695428,2,0,0,0,0,1,1,1,1
7.298445101508147,0.0,3.0,1270,208,498,3,4,2,0,1,5,6,1478,157500,65,65,65.0,54.36910887627275,3,0,0,0,0,2,2,5,2
6.579251212010101,564.0,2.0,312,408,240,3,0,1,0,1,7,5,720,110000,78,75,77.0,44.76605857119878,3,1,1,0,0,2,2,3,2
6.79346613258001,783.0,3.0,0,841,502,3,4,2,0,3,5,6,841,181000,26,26,26.0,50.15974481593781,3,0,1,0,0,2,2,2,4
6.841615476477592,840.0,3.0,0,936,474,3,3,2,1,2,5,7,936,192500,23,23,23.0,52.076866265166146,3,0,1,0,0,3,1,2,3
6.824373670043086,866.0,3.0,486,434,608,3,3,2,1,1,5,7,920,223500,24,23,24.0,52.01922721455981,3,1,1,0,0,3,3,7,3
7.140453043101158,0.0,3.0,978,284,460,3,2,3,0,0,8,6,1262,181500,49,49,49.0,50.23942674832188,3,0,0,0,0,2,5,6,3
6.992096427415888,0.0,2.0,0,1074,461,2,0,2,0,2,5,8,1074,170000,39,39,38.0,46.49731175025068,2,0,0,0,0,3,2,2,3
7.215239978730097,0.0,1.0,1036,184,565,3,1,2,0,0,5,8,1220,187500,41,41,41.0,50.79370039680118,3,0,0,0,0,3,4,7,3
6.646390514847729,812.0,3.0,490,280,520,3,2,2,0,1,5,7,770,185900,21,21,21.0,48.49742261192856,3,0,1,0,0,3,2,7,3
6.883462586413092,332.0,2.0,428,300,256,3,2,4,0,2,7,5,728,160000,85,75,85.0,45.12205669071391,3,1,1,0,0,2,2,4,2
7.266128779556451,0.0,3.0,560,871,666,3,2,2,0,1,5,7,1431,192000,26,26,26.0,53.49766350038102,3,0,0,0,0,3,4,7,4
7.264730177929867,0.0,3.0,594,331,572,3,4,2,1,3,6,6,1144,181900,65,38,65.0,50.724747411889595,3,1,0,0,1,3,2,5,2
6.9985096422506015,844.0,3.0,0,1095,1053,4,2,3,0,1,5,8,1095,266000,19,19,19.0,55.08175741568164,4,0,1,0,0,3,3,2,3
6.761572768804055,0.0,2.0,0,864,0,2,0,1,0,2,8,5,864,99900,103,75,0.0,41.569219381653056,2,1,0,0,0,2,2,2,1
7.262628600974241,1519.0,3.0,0,1410,641,4,3,2,4,0,5,10,1410,438780,19,19,19.0,65.99242380758567,4,0,1,0,0,3,5,2,4
7.1808311990445555,0.0,3.0,936,364,552,3,2,2,0,3,5,8,1300,229456,16,16,16.0,51.12729212465687,3,0,0,0,0,3,3,7,3
7.515344571180436,0.0,3.0,24,1836,484,4,2,2,0,0,5,7,1860,216837,21,20,21.0,60.794736614282655,4,1,0,0,0,3,2,7,4
6.763884908562435,0.0,2.0,329,357,0,2,0,0,0,1,9,5,686,110500,80,28,0.0,39.395431207184416,2,1,0,0,0,3,2,6,1
7.358193752733032,0.0,1.0,988,398,660,3,0,1,1,0,5,7,1386,175900,18,18,18.0,54.35991169970753,3,0,0,0,0,3,2,1,1
7.432483807917119,1589.0,4.0,1416,234,841,4,4,1,4,1,5,8,1650,538000,22,22,22.0,70.20683727387241,4,0,1,0,0,4,5,6,4
8.453614209773367,950.0,3.0,5644,466,1418,4,4,4,4,4,5,10,6110,160000,17,17,17.0,108.40664186294121,4,0,1,0,0,4,5,7,4
6.890609120147166,756.0,3.0,649,321,480,3,0,0,4,0,5,8,970,172500,26,25,26.0,52.04805471869242,3,1,1,0,0,3,2,7,4
6.626717749249025,755.0,4.0,0,755,296,3,2,1,0,0,5,4,755,108000,85,75,85.0,47.59201613716318,3,1,1,0,0,2,3,2,1
6.956545443151569,745.0,4.0,0,1050,352,3,3,3,4,0,5,5,1050,131500,71,71,71.0,53.33854141237835,3,0,1,0,0,2,2,2,2
6.542471960506805,600.0,3.0,0,0,0,3,2,1,0,3,7,4,0,106250,125,25,0.0,35.9722114972099,3,1,1,0,0,2,1,1,1
7.642044402873258,0.0,2.0,1636,442,1220,4,4,4,4,1,5,10,2078,385000,18,17,18.0,64.51356446515724,4,1,0,0,0,4,4,7,4
7.476472381163905,0.0,3.0,1121,645,478,3,2,3,1,3,5,9,1766,370878,16,16,16.0,59.430631832414505,3,0,0,0,0,4,3,7,4
7.600902459542082,704.0,4.0,1410,542,538,4,3,2,0,3,7,8,1952,345000,53,30,53.0,68.23488843692792,4,1,1,0,0,4,5,1,4
6.253828811575473,0.0,1.0,0,520,240,1,1,1,0,0,6,4,520,68500,98,75,105.0,32.2490309931942,1,1,0,0,0,1,2,2,2
6.927557906278317,1037.0,3.0,223,794,180,4,3,3,0,0,7,7,1017,250000,89,38,89.0,55.44366510251645,4,1,1,0,0,3,2,4,4
7.434847875211999,0.0,3.0,0,1694,776,3,2,2,0,0,5,8,1694,245350,17,17,17.0,58.20652884342099,3,0,0,0,1,3,4,2,1
6.7357800142423265,630.0,3.0,0,702,250,3,2,1,0,0,8,5,702,125000,100,31,100.0,46.62617290749907,3,1,1,0,0,3,3,2,2
7.151485463904735,804.0,3.0,0,1276,282,4,2,1,0,0,9,7,1276,234000,99,21,99.0,57.93099343184095,4,1,1,0,0,3,2,2,2
6.895682697747868,517.0,3.0,399,484,240,3,2,2,0,0,5,5,883,145000,85,43,85.0,48.86716689148246,3,1,1,0,0,2,2,4,1
7.368970402194793,0.0,3.0,0,1362,435,3,4,1,0,0,5,6,1362,181000,46,27,46.0,54.29548784199291,3,1,0,0,1,2,2,1,2
6.834108738813838,929.0,5.0,0,755,0,4,1,3,0,4,6,6,755,104000,113,75,0.0,51.11751167652823,4,1,1,0,0,2,2,2,1
6.862757913051401,1128.0,4.0,656,300,618,4,2,2,0,1,5,7,956,233000,21,21,21.0,55.136195008360886,4,0,1,0,0,3,2,7,3
6.984716320118266,672.0,4.0,427,132,492,3,3,4,0,0,7,8,559,164000,37,20,37.0,48.07286136688766,3,1,1,0,0,2,4,7,3
6.866933284461882,780.0,3.0,410,390,240,3,3,2,0,0,6,7,800,219500,85,41,85.0,50.39841267341661,3,1,1,0,0,2,2,5,2
6.741700694652055,1101.0,3.0,0,847,434,4,3,0,0,1,5,7,847,195000,21,20,21.0,52.86775955154521,4,1,1,0,0,3,2,2,1
6.799055862058796,439.0,3.0,637,0,570,3,2,1,0,1,6,4,637,108000,105,75,31.0,44.41846462902562,3,1,1,0,0,2,2,4,2
6.795705775173514,0.0,3.0,894,0,552,2,2,2,0,0,7,5,894,149900,53,53,50.0,42.28474902373195,2,0,0,0,0,2,2,6,2
7.590852123688581,0.0,3.0,1447,533,770,4,4,4,0,1,5,9,1980,315000,21,20,21.0,62.928530890209096,4,1,0,0,0,4,4,7,4
6.6240652277998935,741.0,3.0,547,224,213,3,1,2,0,0,7,6,771,177500,83,75,83.0,47.59201613716318,3,1,1,0,0,3,2,5,2
6.954638864880987,0.0,3.0,580,333,288,3,2,1,0,0,6,5,913,140000,80,75,63.0,44.28317965096906,2,1,0,0,0,2,2,5,2
7.165493475060845,0.0,2.0,0,1286,662,3,1,2,0,1,5,7,1286,193879,19,19,19.0,50.79370039680118,3,0,0,0,0,3,4,2,3
7.666690200080086,0.0,4.0,756,1380,528,4,2,3,0,0,3,5,2136,137900,74,74,74.0,65.36053855347276,4,0,0,0,0,2,2,3,2
6.51025834052315,546.0,3.0,317,355,264,3,0,0,3,0,7,6,672,118000,53,53,53.0,43.474130238568314,3,0,1,0,0,2,2,5,2
7.449498005382849,0.0,1.0,1619,100,473,3,2,0,0,0,5,8,1719,324000,32,32,32.0,58.63446085707619,3,0,0,0,0,3,5,7,4
7.784057002639929,0.0,2.0,1767,788,672,4,4,4,2,2,5,10,3094,555000,17,17,17.0,74.13501197140255,4,0,0,0,0,4,5,7,4
7.416979621381154,862.0,5.0,168,0,216,4,2,1,0,0,7,6,714,136000,109,75,109.0,56.92099788303083,4,1,1,0,0,3,2,4,2
6.56244409369372,0.0,2.0,280,140,0,1,1,1,0,0,7,4,420,82500,85,75,0.0,33.58571124749333,1,1,0,0,1,1,2,3,1
6.364750756851911,530.0,3.0,0,530,288,2,1,1,0,0,7,5,530,101000,105,29,90.0,40.50925820105819,2,1,1,0,0,1,2,2,2
