1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtFinSF1,BsmtUnfSF,GarageArea,GrLivArea,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,SalePrice,HouseAge,RemodAge,GarageAge,TotalSF,AboveGradeSF,IsRemodeled,Has2ndFlr,HasPorch,HasDeck,KitchenQual_enc,BsmtExposure_enc,BsmtFinType1_enc,GarageFinish_enc
7.302496423727326,0.0,3.0,998,486,487,3,3,2,0,0,6,5,1484,175000,54,54,54.0,54.47935388750494,3,0,0,0,0,2,4,6,2
7.412160334945205,0.0,4.0,0,1656,506,3,2,3,4,4,5,5,1656,135000,52,52,52.0,57.54997827975264,3,0,0,0,0,2,2,2,2
6.706862336602747,406.0,3.0,468,350,210,3,0,2,0,0,8,6,818,115000,99,21,99.0,45.18849411078001,3,1,1,0,0,2,2,4,2
6.92951677076365,1032.0,3.0,695,297,390,4,3,2,0,1,5,6,992,244000,25,25,25.0,55.190578906186516,4,0,1,0,0,3,2,7,3
6.74993119378857,0.0,2.0,0,832,576,2,1,1,0,3,8,7,832,132000,96,24,34.0,41.060930335295616,2,1,0,0,0,2,2,2,2
6.302618975744905,546.0,3.0,334,212,286,2,0,2,0,2,5,4,546,83500,52,52,52.0,40.47221268969612,2,0,1,0,0,2,2,5,3
7.145196134997171,0.0,3.0,196,1072,252,3,2,2,0,0,7,5,1268,143500,48,36,47.0,50.35871324805669,3,1,0,0,0,3,4,6,2
6.717804695023691,834.0,3.0,385,70,550,3,2,0,0,1,6,7,799,212000,29,29,29.0,49.59838707054898,3,0,1,0,0,3,4,7,3
7.419380582918692,0.0,3.0,370,315,502,3,2,1,2,4,5,8,1657,232000,22,22,22.0,57.66281297335398,3,0,0,0,0,3,4,5,4
7.30854279753919,0.0,3.0,994,484,508,3,3,2,2,1,5,6,1478,208900,28,27,28.0,54.506880299646575,3,1,0,0,0,3,5,7,4
6.837332814685591,0.0,2.0,0,932,306,2,2,1,0,0,5,6,932,124000,75,75,75.0,43.174066289845804,2,0,0,0,0,3,2,2,2
7.152268856032539,0.0,2.0,778,499,526,3,2,3,0,0,5,7,1277,167000,55,55,55.0,50.53711507397311,3,0,0,0,0,2,5,7,2
7.333023014386481,0.0,3.0,1300,230,630,3,4,4,0,1,5,7,1530,259000,21,21,21.0,55.31726674375732,3,0,0,0,1,3,4,7,4
7.203405521083095,0.0,2.0,457,193,484,3,2,2,0,0,5,5,1024,144000,67,42,55.0,48.662100242385755,3,1,0,0,0,2,2,6,2
6.756932389247553,0.0,2.0,672,168,528,2,2,2,0,0,6,5,840,137000,43,43,29.0,41.23105625617661,2,0,0,0,0,2,4,6,2
7.1808311990445555,0.0,2.0,904,410,626,3,1,0,1,1,5,7,1314,230000,18,17,17.0,51.264022471905186,3,1,0,0,0,3,2,7,1
7.237778191923443,571.0,3.0,464,927,868,4,2,2,0,2,5,7,1391,239799,19,19,19.0,57.905094767213704,4,0,1,0,0,3,3,7,3
6.669498089857879,702.0,3.0,724,64,388,3,4,1,0,2,5,7,788,184000,21,20,21.0,47.7283982551269,3,1,1,0,0,3,4,7,4
6.742880635791903,0.0,1.0,662,186,420,2,0,2,2,0,5,6,848,143000,21,21,21.0,41.182520563948,2,0,0,0,0,3,4,7,1
6.51025834052315,0.0,2.0,0,672,240,1,2,1,0,0,8,5,672,108000,85,28,85.0,36.66060555964672,1,1,0,0,0,2,2,2,2
7.080026499922591,1152.0,4.0,275,877,252,4,2,2,0,1,9,7,1152,266500,84,19,84.0,59.09314681077663,4,1,1,0,0,3,2,7,3
6.694562058521095,704.0,3.0,0,660,180,3,2,1,0,0,7,5,660,135000,109,38,109.0,46.604720790924176,3,1,1,0,0,2,2,2,2
6.586171654854675,754.0,4.0,626,99,484,3,1,2,1,0,9,7,725,184000,53,21,53.0,46.94677837722201,3,1,1,0,0,3,2,6,4
7.111512116496157,0.0,3.0,0,1226,740,3,2,4,0,1,5,7,1226,198900,16,16,16.0,49.51767361255979,3,0,0,0,0,3,2,2,3
6.883462586413092,1111.0,5.0,568,264,444,4,3,2,1,4,8,6,832,187500,59,18,59.0,54.0277706369604,4,1,1,0,0,3,5,3,4
7.05444965813294,0.0,3.0,941,217,576,2,3,2,0,1,5,6,1158,158000,21,21,19.0,48.12483766206386,2,0,0,0,0,3,2,6,2
7.050989447068045,0.0,3.0,740,184,480,2,2,2,2,1,6,5,1154,154000,59,59,59.0,48.041648597857254,2,0,0,0,0,2,3,5,3
6.779921907472252,844.0,3.0,0,880,527,3,2,1,0,4,5,7,880,188000,27,26,27.0,51.02940328869229,3,1,1,0,0,3,4,2,4
6.650279048587422,885.0,3.0,219,554,431,3,2,2,0,2,5,6,773,188000,30,29,30.0,49.3051721424842,3,1,1,0,0,2,2,7,4
7.026426808699636,0.0,2.0,0,0,520,2,2,2,0,2,5,4,0,108000,76,22,23.0,33.555923471125034,2,1,0,0,0,3,1,1,4
6.77078942390898,521.0,3.0,0,816,300,3,4,1,0,0,7,5,816,135500,70,70,70.0,47.0,3,0,1,0,0,2,2,2,2
7.584773077612199,1479.0,4.0,192,536,1014,4,3,2,4,0,9,8,728,381000,90,28,43.0,64.61423991660043,4,1,1,0,0,3,3,4,1
6.180016653652572,504.0,2.0,309,174,264,2,0,0,4,0,5,6,483,83000,52,52,52.0,38.34057902536163,2,0,1,0,0,2,2,5,2
6.694562058521095,547.0,4.0,351,112,0,3,2,2,0,0,7,5,644,127500,85,26,0.0,44.710177812216315,3,1,1,0,0,2,2,6,1
7.634820677745543,0.0,4.0,425,160,505,4,4,4,0,0,7,7,585,242000,65,18,65.0,51.51698748956503,4,1,0,0,0,3,5,7,3
6.6293632534374485,0.0,3.0,549,195,440,3,0,0,4,0,5,7,744,179400,26,26,26.0,38.742741255621034,1,0,0,0,0,2,2,6,2
7.588829878307813,0.0,2.0,1350,626,908,4,4,4,3,1,5,8,1976,440000,19,18,19.0,62.864934582006846,4,1,0,0,0,3,5,1,3
7.354362330421477,0.0,3.0,33,1530,758,3,2,3,4,2,5,8,1563,245000,18,18,18.0,55.910642993977454,3,0,0,0,0,3,2,7,3
6.349138991379798,539.0,2.0,0,572,288,2,1,2,0,0,7,7,572,116900,99,75,43.0,41.02438299353203,2,1,1,0,0,2,2,2,2
6.7464121285733745,651.0,3.0,0,776,270,3,1,1,0,0,6,7,776,149000,94,25,94.0,47.7283982551269,3,1,1,0,0,2,2,2,3
7.457609289715606,0.0,4.0,0,0,452,3,3,2,0,0,5,3,0,139600,70,70,70.0,41.6293165929973,3,0,0,0,0,2,1,1,2
7.521859252201629,880.0,4.0,1410,438,706,4,4,1,4,0,5,9,1848,437154,20,19,19.0,67.64613810115105,4,1,1,0,0,4,2,7,4
6.4457198193855785,672.0,3.0,231,399,264,3,0,0,3,0,7,5,630,119500,53,53,53.0,43.95452195167182,3,0,1,0,0,2,2,6,2
7.194436851100335,192.0,0.0,1258,74,586,3,4,2,0,0,6,7,1332,260000,46,46,46.0,53.44155686354955,3,0,1,0,0,3,5,7,4
7.02108396428914,468.0,4.0,0,0,680,3,4,3,0,1,4,4,0,134432,66,66,34.0,39.84971769034255,3,0,1,0,0,2,1,1,4
7.025538314638521,0.0,2.0,0,1125,430,2,2,2,0,1,5,5,1125,155000,19,18,18.0,47.43416490252569,2,1,0,0,0,2,2,2,2
6.253828811575473,600.0,2.0,0,600,480,3,0,0,0,4,5,7,600,151000,20,20,20.0,41.47288270665544,2,0,1,0,0,3,2,2,3
6.682108597449809,842.0,3.0,0,798,520,3,2,2,0,1,5,6,798,173000,21,21,21.0,49.37610758251404,3,0,1,0,0,3,2,2,3
7.109062135687172,904.0,3.0,1000,223,525,4,2,3,4,3,5,7,1223,271000,31,31,31.0,57.879184513951124,4,0,1,0,0,3,2,7,3
6.879355804460439,0.0,2.0,680,292,240,2,2,1,0,0,6,6,972,132000,77,23,77.0,44.090815370097204,2,1,0,0,0,2,2,6,2
7.040536390215956,878.0,3.0,584,544,466,4,2,3,0,4,5,8,1128,239500,30,30,30.0,56.10704055642215,4,0,1,0,0,3,2,7,3
7.042286171939743,0.0,3.0,739,405,596,2,2,2,0,0,6,5,1144,129000,69,69,69.0,47.83304297240559,2,0,0,0,1,2,4,5,2
7.20934025660291,0.0,3.0,300,468,288,3,1,3,1,0,4,5,1062,130000,67,67,67.0,49.13247398615299,3,0,0,0,0,3,4,5,2
6.8308742346461795,0.0,3.0,234,0,484,3,1,1,0,0,7,5,926,130000,96,24,51.0,43.034869582700026,2,1,0,0,0,2,2,3,2
6.990256500493881,838.0,3.0,956,130,592,4,3,3,4,2,5,8,1086,280000,27,27,27.0,54.86346689738081,4,0,1,0,1,3,4,7,3
7.059617628291383,0.0,3.0,1040,124,240,2,2,2,0,1,5,5,1164,125000,75,75,75.0,48.249352327259274,2,0,0,0,0,2,2,6,2
6.858565034791365,0.0,2.0,852,100,840,2,1,1,0,0,7,5,952,139000,74,74,37.0,43.634848458542855,2,0,0,0,0,2,3,6,2
6.843749949006225,1215.0,4.0,259,425,0,4,1,1,0,1,5,8,684,122000,153,38,0.0,53.2634959423431,4,1,1,0,0,2,2,3,1
7.426549072397305,0.0,3.0,808,72,540,3,4,2,3,1,9,6,880,222000,37,18,37.0,50.59644256269407,3,1,0,0,0,3,2,7,4
7.107425474110705,691.0,3.0,0,482,672,4,2,1,0,0,7,6,482,163000,120,25,22.0,48.92851929090027,4,1,1,0,0,2,2,2,2
6.911747300251674,0.0,2.0,578,426,480,2,3,2,2,0,7,6,1004,149000,55,55,55.0,44.81071300481616,2,0,0,0,0,2,2,6,4
6.651571873589727,456.0,3.0,384,363,305,3,0,1,0,1,7,4,747,121600,79,75,79.0,44.46346815083142,3,1,1,0,0,2,2,6,2
7.062191632286556,0.0,3.0,645,270,495,2,2,4,0,0,5,5,915,144000,105,75,53.0,45.628938186199335,2,1,0,0,0,2,2,5,2
7.170888478512505,0.0,2.0,405,740,440,3,1,1,0,0,5,5,1145,100000,101,75,60.0,49.457052075512955,3,1,0,0,0,1,3,3,2
7.2813856635702825,0.0,3.0,1082,371,445,3,1,2,0,2,5,7,1453,190000,39,39,39.0,53.907327887774215,3,0,0,0,0,3,5,7,3
7.3783837129967145,0.0,3.0,1358,223,670,3,3,2,4,0,5,8,1581,272000,24,23,24.0,56.40921910468182,3,1,0,0,0,3,4,7,3
7.370230641807081,0.0,3.0,0,1588,825,3,2,3,4,1,5,8,1588,227000,19,19,19.0,56.356011214421486,3,0,0,0,0,3,4,2,1
6.9985096422506015,0.0,2.0,513,75,264,2,2,2,1,0,5,6,588,140000,67,67,67.0,41.02438299353203,2,0,0,0,0,2,5,6,1
6.956545443151569,0.0,3.0,915,135,368,2,2,2,0,4,6,5,1050,136500,64,64,64.0,45.8257569495584,2,0,0,0,0,2,2,4,2
6.866933284461882,0.0,3.0,520,440,432,2,2,2,0,0,5,4,960,94750,60,60,60.0,43.81780460041329,2,0,0,0,0,2,2,4,4
6.90975328164481,454.0,4.0,0,810,280,3,1,1,0,0,3,5,810,91500,77,75,71.0,47.60252094164762,3,1,1,0,0,2,3,2,2
7.305860032684009,0.0,3.0,0,1489,462,3,2,2,0,0,7,6,1489,185750,57,57,57.0,54.57105459856901,3,0,0,0,0,3,2,2,3
7.453561871643373,0.0,3.0,1126,600,786,3,2,3,2,4,5,7,1726,311872,18,18,18.0,58.75372328627353,3,0,0,0,0,4,2,1,1
7.216709486709457,720.0,3.0,0,1362,484,4,3,2,0,4,5,7,1362,200000,22,22,22.0,58.68560300448484,4,0,1,0,0,3,2,2,2
7.199678345691172,0.0,3.0,1053,256,484,3,2,1,0,1,5,7,1309,180000,35,35,35.0,51.45872132107443,3,0,0,0,0,2,2,6,4
7.177782416195197,1140.0,3.0,781,503,1069,4,4,2,4,3,5,8,1284,340000,27,27,27.0,61.106464469808756,4,0,1,0,0,3,3,7,4
6.778784897685177,984.0,4.0,0,879,660,4,3,1,0,0,5,7,879,219210,19,19,19.0,52.364109846344185,4,0,1,0,0,3,4,2,4
6.643789733147672,0.0,2.0,656,112,396,1,2,2,0,0,7,5,768,133000,53,18,37.0,39.191835884530846,1,1,0,0,0,2,4,7,2
5.811140992976701,0.0,1.0,0,0,0,0,1,1,0,0,3,1,0,39300,79,75,0.0,18.275666882497067,0,1,0,0,0,1,1,1,1
7.035268599281097,0.0,3.0,892,244,384,2,2,3,0,0,6,6,1136,140000,60,60,60.0,47.66550115125194,2,0,0,0,0,2,2,4,1
7.198183577101943,0.0,2.0,1201,36,405,3,0,0,4,4,5,6,1237,153500,27,27,27.0,50.73460357586329,3,0,0,0,0,2,2,7,4
6.815639990074331,0.0,2.0,312,0,288,2,1,2,0,0,5,5,912,115000,61,61,61.0,42.708313008125245,2,0,0,0,0,2,2,4,2
6.775366090936392,936.0,4.0,540,324,264,4,1,2,3,4,5,5,864,169500,63,63,63.0,51.73006862551025,4,0,1,0,0,2,2,6,3
6.9584483932976555,720.0,4.0,378,342,240,4,2,1,0,0,8,5,720,179500,86,28,86.0,49.91993589739474,3,1,1,0,0,3,2,1,1
6.489204931325317,526.0,5.0,0,658,0,2,2,1,0,4,3,5,658,81000,115,29,0.0,42.91852746774987,2,1,1,0,0,2,2,2,1
6.871091294610546,925.0,4.0,0,925,308,4,2,1,0,0,4,7,925,122000,115,75,65.0,53.04714883949938,4,1,1,0,0,2,2,2,2
7.190676034332207,0.0,3.0,405,658,624,3,1,2,0,0,6,5,1063,150750,66,23,51.0,48.88762624632127,3,1,0,0,0,3,2,4,2
7.259819610363186,0.0,3.0,588,606,576,3,3,3,2,0,6,6,1422,175500,44,44,44.0,53.32916650389353,3,0,0,0,0,3,2,1,4
7.397561535524052,0.0,4.0,0,1632,576,3,4,4,0,0,4,5,1632,143000,58,58,58.0,57.1314274283428,3,0,0,0,0,2,4,2,2
7.396335293800808,0.0,3.0,0,1630,451,3,2,2,2,4,5,7,1630,213000,25,24,25.0,57.09640969448079,3,1,0,0,0,3,2,1,2
6.920671504248683,0.0,2.0,0,1013,0,3,2,4,0,0,2,3,1013,85000,110,43,0.0,45.0111097397076,2,1,0,0,0,1,2,2,1
6.946975992135418,0.0,2.0,0,0,420,2,1,1,0,0,5,4,0,90000,76,75,69.0,32.2490309931942,2,1,0,0,0,2,1,1,2
6.734591659972948,806.0,4.0,0,806,216,3,1,2,0,1,4,6,806,128000,110,75,105.0,49.52776998815917,3,1,1,1,0,1,2,2,2
7.191429330036379,653.0,4.0,622,500,576,4,1,2,0,1,3,4,1122,135000,97,75,44.0,55.70457790882182,4,1,1,0,1,3,2,5,2
7.404887575616125,0.0,3.0,1285,131,418,3,2,3,2,0,5,6,1416,167000,72,72,72.0,55.31726674375732,3,0,0,0,0,2,2,7,4
7.301147805856032,1092.0,3.0,0,1482,868,4,2,2,3,4,5,8,1482,276000,18,18,18.0,63.686733312362634,4,0,1,0,0,4,2,2,4
6.966024187106113,764.0,3.0,0,764,520,4,3,1,0,0,6,6,764,180500,106,75,85.0,50.872389367907616,4,1,1,0,0,2,2,2,2
7.2078598714324755,0.0,3.0,624,288,520,3,2,3,3,0,5,6,1248,168500,61,61,61.0,50.97057974949863,3,0,0,0,0,2,5,7,3
6.86484777797086,0.0,2.0,958,0,440,2,1,2,0,1,6,6,958,143750,49,49,49.0,43.77213725647858,2,0,0,0,0,2,2,3,3
6.959398512133975,795.0,4.0,0,833,370,4,3,2,0,0,7,6,833,207000,102,25,103.0,51.778373863998475,4,1,1,0,0,3,2,2,2
7.3901814282264295,0.0,3.0,1116,165,490,3,2,2,0,2,4,4,1281,150000,49,32,32.0,53.86093203798092,3,1,0,0,0,2,2,5,2
7.062191632286556,0.0,3.0,560,598,400,2,2,2,1,0,6,6,1158,173000,33,33,33.0,48.218253804964775,2,0,0,0,1,3,2,7,3
6.682108597449809,0.0,3.0,94,641,220,3,2,1,0,4,4,6,735,113000,80,75,76.0,39.153543900903784,2,1,0,0,0,2,2,3,2
6.79346613258001,0.0,3.0,432,460,288,2,1,2,0,0,5,5,892,100000,58,58,58.0,42.23742416388575,2,0,0,0,0,2,2,5,3
6.6895992691789665,0.0,3.0,510,278,240,2,1,1,3,0,7,5,788,119000,85,33,85.0,39.89987468652001,2,1,0,0,0,3,2,5,2
7.038783541388542,0.0,3.0,0,1140,0,2,4,3,0,1,5,5,1140,84500,19,19,0.0,47.74934554525329,2,0,0,0,0,2,2,2,1
6.890609120147166,813.0,4.0,400,380,483,3,1,2,4,1,5,6,780,140000,62,62,62.0,50.75431016179808,3,0,1,0,0,2,2,5,3
7.0192966537150445,912.0,4.0,156,692,551,4,3,2,3,4,6,6,848,195000,49,49,49.0,53.646994324006634,4,0,1,0,0,3,2,3,4
6.933423025730715,981.0,3.0,765,252,812,4,2,3,1,1,5,10,1017,310000,17,17,17.0,54.99090833947008,4,0,1,0,0,4,4,7,1
6.53813982376767,0.0,2.0,0,691,216,1,1,1,0,0,6,5,691,86000,105,75,105.0,37.17526059088221,1,1,0,0,0,4,2,2,2
6.666956792429207,0.0,3.0,0,768,676,3,2,2,0,0,5,8,768,210000,17,17,17.0,39.42080668885405,2,0,0,0,0,3,2,2,3
7.103322062526113,639.0,4.0,444,550,325,4,2,2,0,0,4,6,994,136900,71,53,71.0,53.376024580330075,4,1,1,0,0,2,2,4,2
6.93537044601511,776.0,3.0,0,994,442,3,1,1,0,1,5,7,994,189000,26,26,26.0,52.896124621752776,3,0,1,0,0,3,2,2,4
6.784457062637643,884.0,3.0,550,334,543,3,2,2,3,1,5,7,884,224900,22,22,22.0,51.49757275833493,3,0,1,0,0,3,2,7,1
7.5126175446745105,1796.0,4.0,1387,543,807,4,4,4,4,2,5,10,1930,625000,30,29,30.0,74.54528824815154,4,1,1,0,0,3,5,7,4
7.168579897264035,0.0,3.0,1258,40,403,3,2,2,1,0,5,6,1298,180000,40,40,40.0,50.950956811427986,3,0,0,0,0,3,2,7,1
7.496097345175956,0.0,1.0,1247,254,484,3,4,4,0,1,8,7,1501,289000,66,28,66.0,57.463031594234565,3,1,0,0,0,2,2,6,4
6.4457198193855785,0.0,1.0,553,77,0,1,0,0,0,0,7,5,630,92000,55,55,0.0,35.4964786985977,1,0,0,0,0,4,4,7,1
7.005789019253503,0.0,2.0,397,706,440,2,1,1,0,3,6,6,1103,110500,100,45,49.0,46.968074263269514,2,1,0,0,0,3,2,5,1
6.755768921984255,319.0,2.0,0,859,384,2,2,2,0,0,7,4,859,102776,125,75,61.0,45.13313638558703,2,1,1,0,0,2,3,2,3
7.086737934510577,0.0,2.0,197,999,440,3,1,0,0,0,7,4,1196,109900,109,35,68.0,48.908077042549934,3,1,0,0,0,2,2,3,2
7.22402480828583,0.0,3.0,0,1372,529,3,2,2,0,4,5,7,1372,250580,18,17,17.0,52.38320341483518,3,1,0,0,0,3,2,2,4
7.266128779556451,0.0,3.0,371,728,296,3,2,4,3,3,5,6,1099,165000,63,63,63.0,50.299105359837164,3,0,0,0,0,2,5,7,3
7.259819610363186,0.0,3.0,0,1422,626,3,2,2,1,1,5,7,1422,179600,21,21,21.0,53.32916650389353,3,0,0,0,0,3,4,2,3
6.983789965258135,874.0,3.0,985,595,501,4,4,2,0,4,5,6,1580,240000,33,33,33.0,59.43904440685432,4,0,1,0,0,3,4,7,4
7.02197642307216,0.0,2.0,0,1121,440,2,2,3,0,1,5,4,1121,140000,22,21,22.0,47.34976240700686,2,1,0,0,0,2,2,2,3
7.04141166379481,1330.0,4.0,0,1143,852,4,2,2,4,4,5,8,1143,317000,21,20,21.0,60.13318551349163,4,1,1,0,0,3,4,2,1
6.963189985870238,0.0,3.0,417,640,576,2,1,2,0,0,5,5,1057,132000,63,63,48.0,45.9782557302906,2,0,0,0,0,2,2,4,4
7.01211529430638,0.0,3.0,1097,0,602,2,2,2,1,0,6,5,1097,165500,47,47,47.0,46.97871858618538,2,0,0,0,0,3,4,7,4
7.059617628291383,1106.0,4.0,524,628,671,4,3,3,4,1,7,8,1152,290000,26,18,26.0,58.497863208838666,4,1,1,0,0,3,2,7,4
7.609862200913554,0.0,3.0,0,2002,746,4,3,3,0,2,5,9,2002,378500,17,16,16.0,63.40346993658943,4,1,0,0,0,4,5,2,4
6.51025834052315,714.0,3.0,438,234,440,3,3,2,3,0,5,6,672,158900,47,47,47.0,45.36518488885502,3,0,1,0,0,2,3,4,4
6.9865664594064265,871.0,3.0,0,1082,1043,4,2,3,0,1,5,8,1082,252000,20,19,20.0,55.09083408335728,4,1,1,0,0,3,3,2,3
7.198183577101943,0.0,2.0,733,604,462,3,1,0,0,0,5,8,1337,180000,32,32,32.0,51.710733895391584,3,0,0,0,0,3,2,7,3
6.904750769961838,1288.0,4.0,0,969,648,4,2,2,0,1,5,8,969,248000,25,25,25.0,57.043842787806646,4,0,1,0,0,3,2,2,4
7.4489161025442,0.0,3.0,1288,417,826,3,2,3,4,1,5,8,1705,297000,18,17,18.0,58.5064099052403,3,1,0,0,0,3,5,7,3
6.990256500493881,0.0,3.0,516,380,484,2,3,3,4,0,5,5,1024,159950,59,59,59.0,45.93473631142341,2,0,0,0,0,2,4,6,3
7.349230824613334,0.0,2.0,0,1373,660,3,0,1,1,0,5,7,1373,174000,18,18,18.0,54.11099703387473,3,0,0,0,0,3,2,2,4
7.550661243105336,0.0,3.0,1406,496,567,4,4,4,0,4,8,7,1902,335000,66,23,66.0,61.6765757804371,4,1,0,0,0,4,4,7,4
7.168579897264035,1216.0,4.0,1216,0,693,4,2,2,0,0,5,7,1216,250000,35,34,35.0,61.07372593840988,4,1,1,0,0,2,2,3,4
7.1098794630722715,0.0,2.0,1086,0,528,3,1,2,3,0,5,5,1086,153337,46,46,46.0,48.062459362791664,3,0,0,0,0,2,4,7,2
6.960347729101308,0.0,3.0,602,14,460,2,2,2,0,0,8,6,1054,151000,56,56,56.0,45.91296113299599,2,0,0,0,0,2,2,6,2
7.151485463904735,1336.0,4.0,854,371,676,4,3,4,4,0,5,8,1225,336000,27,26,27.0,61.94352266379432,4,1,1,0,0,3,2,7,4
6.804614520062624,0.0,3.0,599,277,288,2,1,2,0,0,6,5,876,125500,58,58,58.0,42.16633728461603,2,0,0,0,0,2,2,7,2
7.050122520269059,0.0,4.0,692,153,484,4,3,4,3,4,7,7,845,260000,45,45,42.0,44.69899327725402,2,0,0,0,0,4,2,7,3
6.535241271013659,703.0,3.0,378,311,299,3,2,2,1,1,7,6,689,161750,48,48,48.0,45.617978911828175,3,0,1,0,0,2,2,7,4
7.051855622955894,0.0,3.0,899,210,576,2,3,3,0,0,7,5,1109,148000,64,30,38.0,47.58150901348127,2,1,0,0,1,3,4,6,2
7.035268599281097,768.0,3.0,180,676,240,4,1,1,0,0,4,5,1208,138000,75,43,75.0,55.78530272392541,4,1,1,0,0,2,2,4,2
6.856461984594587,208.0,3.0,0,862,208,2,1,1,0,0,7,6,862,120000,96,75,96.0,44.94441010848846,2,1,1,0,0,2,2,2,3
6.621405651764134,611.0,3.0,0,611,502,3,1,1,0,0,8,6,611,128000,105,26,105.0,44.41846462902562,3,1,1,0,0,2,3,2,4
6.912742820493176,1286.0,4.0,0,975,429,4,2,2,3,0,5,7,975,230000,26,26,26.0,57.148928248918196,4,0,1,0,0,3,2,2,4
6.47543271670409,668.0,3.0,0,649,250,3,2,1,0,1,4,4,649,40000,105,75,105.0,44.339598554790726,3,1,1,0,0,2,2,2,2
7.458186157340487,0.0,3.0,1004,730,928,3,3,4,3,0,5,8,1734,318000,18,18,18.0,58.88972745734183,3,0,0,0,0,4,2,7,1
7.085064293952548,0.0,3.0,0,1194,312,3,2,2,2,0,6,6,1194,148000,66,66,66.0,48.86716689148246,3,0,0,0,0,2,2,2,3
6.775366090936392,540.0,4.0,0,876,720,3,3,4,0,0,8,5,876,153900,110,75,76.0,47.8748368143433,3,1,1,0,0,2,3,2,2
7.232010331664759,0.0,3.0,1064,319,354,3,3,2,0,3,5,5,1383,165000,71,71,71.0,52.592775169218825,3,0,0,0,0,2,3,5,1
6.90875477931522,1001.0,3.0,284,717,871,4,1,3,0,0,6,5,1001,145000,76,75,76.0,54.79963503528103,4,1,1,0,0,2,2,5,2
7.310550158534422,0.0,3.0,0,1496,474,3,2,2,1,3,5,8,1496,225000,18,18,18.0,54.699177324709375,3,0,0,0,0,3,4,2,1
6.891625897052253,620.0,3.0,408,156,660,3,2,1,0,1,5,5,984,117000,84,65,48.0,50.872389367907616,3,1,1,0,0,2,2,1,2
6.638567789166521,0.0,2.0,0,680,504,1,1,0,0,0,5,5,680,73000,100,21,60.0,38.0,1,1,0,0,0,2,2,2,2
6.884486652042782,755.0,3.0,0,741,476,3,2,2,4,1,5,6,741,178000,40,40,40.0,49.72926703662542,3,0,1,0,0,3,2,1,4
7.309212365692763,0.0,3.0,0,1494,840,3,2,3,3,0,5,7,1494,279500,19,18,19.0,54.662601474865795,3,1,0,0,1,3,4,2,3
6.893656354602635,0.0,2.0,0,960,180,2,1,1,0,3,5,6,960,102000,99,75,99.0,44.11349000022555,2,1,0,0,0,2,2,2,2
7.0431599159883405,0.0,2.0,16,1129,397,2,0,0,0,0,5,7,1145,160200,20,19,20.0,47.853944456021594,2,1,0,0,0,3,2,7,4
6.60934924316738,742.0,3.0,0,742,0,3,1,0,0,4,6,6,742,128000,111,24,0.0,47.18050444834179,3,1,1,0,0,2,2,2,1
7.203405521083095,0.0,3.0,111,354,525,3,3,2,4,3,6,6,819,137500,67,67,67.0,46.50806381693394,3,0,0,0,0,3,2,7,3
6.86484777797086,581.0,3.0,0,650,686,3,2,1,0,2,8,5,650,157500,121,23,42.0,46.78675026115834,3,1,1,0,0,3,2,2,2
7.033506484287697,1370.0,4.0,0,1122,656,4,2,2,2,1,5,9,1122,325000,20,18,20.0,60.21627686929839,4,1,1,0,0,4,2,2,4
6.616065185132817,0.0,1.0,0,600,528,1,1,1,1,0,5,4,600,79900,99,72,72.0,36.701498607005135,1,1,0,0,0,2,3,2,2
7.010311867307229,989.0,3.0,975,133,583,4,2,2,0,4,6,7,1108,274300,27,27,27.0,56.61271941887264,4,0,1,0,0,3,4,7,3
8.051340933292979,1538.0,3.0,2260,878,884,4,4,4,4,4,5,10,3138,184750,18,17,18.0,88.39683252243827,4,1,1,0,0,4,5,7,4
6.666956792429207,390.0,2.0,0,698,624,2,1,1,0,0,9,6,698,134900,88,25,26.0,43.289721643826724,2,1,1,0,0,2,2,2,2
6.579251212010101,0.0,2.0,495,225,0,1,1,1,0,4,5,4,720,34900,105,75,0.0,37.94733192202055,1,1,0,0,0,2,2,4,1
7.365180126021013,0.0,3.0,0,1580,830,3,3,3,2,0,5,8,1580,235128,18,17,17.0,56.213877290220786,3,1,0,0,0,3,2,2,3
7.272398392570047,0.0,4.0,1440,0,0,3,1,0,0,0,3,4,1440,150000,48,48,0.0,53.665631459994955,3,0,0,0,0,2,5,1,1
6.6039438246004725,0.0,3.0,193,545,540,3,2,2,0,1,5,6,738,173500,20,20,20.0,38.41874542459709,1,0,0,0,0,3,2,7,4
7.313220387090301,0.0,3.0,20,1480,570,3,2,2,2,1,5,7,1500,190000,21,21,21.0,54.772255750516614,3,0,0,0,0,3,4,7,3
6.784457062637643,464.0,3.0,0,884,216,3,1,1,0,0,8,5,884,117000,100,28,65.0,47.24404724407086,3,1,1,0,0,2,2,1,2
7.090076835776092,0.0,1.0,661,203,884,3,2,2,1,1,8,5,864,146000,60,27,48.0,45.43126676640219,3,1,0,0,0,3,3,7,2
7.2399325913204695,0.0,3.0,609,785,514,3,2,2,2,2,5,6,1394,159000,62,62,62.0,52.80151512977634,3,0,0,0,0,2,2,5,3
6.684611727667927,832.0,4.0,400,336,484,3,2,2,3,1,8,6,800,173000,59,25,59.0,49.31531202375181,3,1,1,0,0,3,2,7,2
